,Time
cell_3384,0.027928747
cell_3385,0.026080491
cell_3386,0.02769701
cell_3387,0.02800162
cell_3388,0.03448823
cell_3389,0.042593807000000004
cell_3390,0.04759046
cell_3391,0.054935943
cell_3392,0.06268357
cell_3393,0.07360492
cell_3394,0.4863954000000001
cell_3395,0.5134228
cell_3396,0.522918
cell_3397,0.49475646
cell_3398,0.46745354
cell_3399,0.43278453
cell_3400,0.43118486
cell_3401,0.40663502
cell_3402,0.40353388
cell_3403,0.36712086
cell_3404,0.10615575
cell_3405,0.10745790599999999
cell_3406,0.10660547
cell_3407,0.10574142
cell_3408,0.09831021
cell_3409,0.09022841599999999
cell_3410,0.08719777
cell_3411,0.07791811
cell_3412,0.06560185
cell_3413,0.058182772
cell_3414,0.13597402
cell_3415,0.13696815
cell_3416,0.13253216
cell_3417,0.12634401
cell_3418,0.12562668
cell_3419,0.1173974
cell_3420,0.11772049
cell_3421,0.11072930000000002
cell_3422,0.105613805
cell_3423,0.09773592
cell_3424,0.13246275
cell_3425,0.13609317
cell_3426,0.13567129
cell_3427,0.14172569
cell_3428,0.14333689
cell_3429,0.14859642
cell_3430,0.15466192
cell_3431,0.15547884
cell_3432,0.15321003
cell_3433,0.15060133
cell_3434,0.023586197000000003
cell_3435,0.02459881
cell_3436,0.023961568
cell_3437,0.02127759
cell_3438,0.017304627
cell_3439,0.016405698
cell_3440,0.023029578999999998
cell_3441,0.021221125
cell_3442,0.021689609
cell_3443,0.024193537999999997
cell_3444,0.024631647000000003
cell_3445,0.047063336
cell_3446,0.04963287
cell_3447,0.035711072
cell_3448,0.04719887
cell_3449,0.04842783
cell_3450,0.04985578
cell_3451,0.046012446
cell_3452,0.047536842999999995
cell_3453,0.04405217
cell_3454,0.04320854
cell_3455,0.07317401
cell_3456,0.07311842
cell_3457,0.07609311
cell_3458,0.08066095
cell_3459,0.08308535
cell_3460,0.091337495
cell_3461,0.07951054
cell_3462,0.08601657
cell_3463,0.08746485400000001
cell_3464,0.08311629
cell_3465,0.07547257
cell_3466,0.07882182
cell_3467,0.065666586
cell_3468,0.058713894
cell_3469,0.05682158
cell_3470,0.03528109
cell_3471,0.01864691
cell_3472,0.01130096
cell_3473,0.017714791
cell_3474,0.04079472
cell_3475,0.10894975
cell_3476,0.117195085
cell_3477,0.11183993
cell_3478,0.11435027
cell_3479,0.110857524
cell_3480,0.10323892
cell_3481,0.08808154
cell_3482,0.09168507
cell_3483,0.08956296
cell_3484,0.08695237
cell_3485,0.047431774
cell_3486,0.04262063
cell_3487,0.036330417000000004
cell_3488,0.03166176
cell_3489,0.029104192
cell_3490,0.019428343
cell_3491,0.040888812000000004
cell_3492,0.05965102
cell_3493,0.06910202
cell_3494,0.10144418
cell_3495,0.07392217
cell_3496,0.06852023
cell_3497,0.06498524
cell_3498,0.06386708
cell_3499,0.055947695
cell_3500,0.045720592000000004
cell_3501,0.0392124
cell_3502,0.037335474
cell_3503,0.031198062000000002
cell_3504,0.030685691
cell_3505,0.039011426
cell_3506,0.044199705
cell_3507,0.033779066
cell_3508,0.037448632999999995
cell_3509,0.036002956
cell_3510,0.028093532
cell_3511,0.03169747
cell_3512,0.03118884
cell_3513,0.037479214
cell_3514,0.03543846
cell_3515,0.043195132000000004
cell_3516,0.030068522
cell_3517,0.02551539
cell_3518,0.028662141000000002
cell_3519,0.025402583
cell_3520,0.019344353999999998
cell_3521,0.023116741
cell_3522,0.026044257
cell_3523,0.02890537
cell_3524,0.028818235
cell_3525,0.062025275
cell_3526,0.061657092999999996
cell_3527,0.060926702
cell_3528,0.059309583
cell_3529,0.05731176
cell_3530,0.055310674000000004
cell_3531,0.04676770400000001
cell_3532,0.042199463
cell_3533,0.03727758
cell_3534,0.033087675
cell_3535,0.022346305
cell_3536,0.022530876000000002
cell_3537,0.020938061
cell_3538,0.017533788
cell_3539,0.016433168
cell_3540,0.014497753
cell_3541,0.006944469
cell_3542,0.0063789836
cell_3543,0.020080306000000003
cell_3544,0.025968885
cell_3545,0.031818066
cell_3546,0.038057633
cell_3547,0.042460587
cell_3548,0.04773844
cell_3549,0.052419234
cell_3550,0.06219062
cell_3551,0.06454051
cell_3552,0.08998148
cell_3553,0.08162534
cell_3554,0.11055291
cell_3555,0.105293125
cell_3556,0.12547158
cell_3557,0.12175436
cell_3558,0.12520628
cell_3559,0.13446593
cell_3560,0.14669043
cell_3561,0.13752738
cell_3562,0.14427574
cell_3563,0.15503882
cell_3564,0.16046038
cell_3565,0.15467115
cell_3566,0.07433599
cell_3567,0.05377593
cell_3568,0.044538364000000004
cell_3569,0.050961732999999995
cell_3570,0.05731173
cell_3571,0.06287069599999999
cell_3572,0.07000368
cell_3573,0.06988671
cell_3574,0.08753878
cell_3575,0.09854922
cell_3576,0.095630504
cell_3577,0.09623874
cell_3578,0.087316774
cell_3579,0.09065308
cell_3580,0.08898474
cell_3581,0.0756087
cell_3582,0.07433569400000001
cell_3583,0.06914095
cell_3584,0.06690813599999999
cell_3585,0.06163909
cell_3586,0.03970189
cell_3587,0.048096795
cell_3588,0.04016014
cell_3589,0.038266476
cell_3590,0.03445891
cell_3591,0.034774475
cell_3592,0.02474047
cell_3593,0.031689998
cell_3594,0.037959818
cell_3595,0.04622498
cell_3596,0.01104426
cell_3597,0.019065995
cell_3598,0.03352668
cell_3599,0.03845967
cell_3600,0.05663979400000001
cell_3601,0.06945307
cell_3602,0.07459323
cell_3603,0.085106745
cell_3604,0.090477
cell_3605,0.08946993
cell_3606,0.08302838
cell_3607,0.092339635
cell_3608,0.078214176
cell_3609,0.08360547
cell_3610,0.0832165
cell_3611,0.09788767
cell_3612,0.10585499999999999
cell_3613,0.11192807
cell_3614,0.10785439
cell_3615,0.094806045
cell_3616,0.007372625
cell_3617,0.0045877253000000005
cell_3618,0.017135948
cell_3619,0.039514612000000005
cell_3620,0.050119244
cell_3621,0.06268063
cell_3622,0.06316236
cell_3623,0.07830416
cell_3624,0.09025016
cell_3625,0.088821165
cell_3626,0.099955246
cell_3627,0.113124155
cell_3628,0.111171484
cell_3629,0.11729102599999999
cell_3630,0.12826486
cell_3631,0.1268825
cell_3632,0.13775279999999998
cell_3633,0.13498529999999997
cell_3634,0.13483416
cell_3635,0.12950571
cell_3636,0.16180944
cell_3637,0.1622472
cell_3638,0.16446760000000002
cell_3639,0.15876888
cell_3640,0.15220249
cell_3641,0.14777324
cell_3642,0.14833197
cell_3643,0.14498982
cell_3644,0.13451986
cell_3645,0.14808472
cell_3646,0.13951847
cell_3647,0.033089562999999995
cell_3648,0.028824639
cell_3649,0.021060127999999997
cell_3650,0.015088966
cell_3651,0.007739721999999999
cell_3652,0.0143849645
cell_3653,0.01652859
cell_3654,0.024727457999999997
cell_3655,0.027102582000000004
cell_3656,0.029896986
cell_3657,0.040311396
cell_3658,0.039895292
cell_3659,0.041029125
cell_3660,0.042637247999999996
cell_3661,0.04599846
cell_3662,0.04858456
cell_3663,0.05114632
cell_3664,0.05444745
cell_3665,0.06182442
cell_3666,0.06122042
cell_3667,0.062856585
cell_3668,0.049204017999999995
cell_3669,0.036087304
cell_3670,0.02880673
cell_3671,0.0137602
cell_3672,0.019145878
cell_3673,0.037032798
cell_3674,0.052528187999999996
cell_3675,0.060353164
cell_3676,0.062193785
cell_3677,0.047066264000000003
cell_3678,0.038123038
cell_3679,0.02341117
cell_3680,0.016562942
cell_3681,0.011161232
cell_3682,0.0044624424
cell_3683,0.016438747
cell_3684,0.027557971
cell_3685,0.042678457
cell_3686,0.050335433
cell_3687,0.10054453
cell_3688,0.09982932
cell_3689,0.095385924
cell_3690,0.103254855
cell_3691,0.099756405
cell_3692,0.108459376
cell_3693,0.10696369
cell_3694,0.11081323
cell_3695,0.11052097400000001
cell_3696,0.10211014
cell_3697,0.08329085
cell_3698,0.07529051
cell_3699,0.06889509
cell_3700,0.070364915
cell_3701,0.048505235
cell_3702,0.04158713
cell_3703,0.031063491000000002
cell_3704,0.021730468
cell_3705,0.033027653
cell_3706,0.021420754
cell_3707,0.019698566
cell_3708,0.019116404
cell_3709,0.016127497
cell_3710,0.01678645
cell_3711,0.012523281
cell_3712,0.035823777
cell_3713,0.04265096
cell_3714,0.061499365
cell_3715,0.075286955
cell_3716,0.101880535
cell_3717,0.088442646
cell_3718,0.09022166
cell_3719,0.08376079
cell_3720,0.07076239599999999
cell_3721,0.07117389
cell_3722,0.06794776
cell_3723,0.07216699
cell_3724,0.07367712
cell_3725,0.07313144
cell_3726,0.0702837
cell_3727,0.08830175
cell_3728,0.081390955
cell_3729,0.06580545
cell_3730,0.06685184
cell_3731,0.06691605
cell_3732,0.07046419999999999
cell_3733,0.08101882
cell_3734,0.08705460000000001
cell_3735,0.08954993
cell_3736,0.10908288
cell_3737,0.17183506
cell_3738,0.16291404
cell_3739,0.17163204
cell_3740,0.16680539
cell_3741,0.18435907
cell_3742,0.17940827
cell_3743,0.16723892
cell_3744,0.17746724
cell_3745,0.17870446
cell_3746,0.1785094
cell_3747,0.17472905
cell_3748,0.06737047
cell_3749,0.06480643
cell_3750,0.064472
cell_3751,0.059789952
cell_3752,0.059969935999999995
cell_3753,0.06015036
cell_3754,0.058318138
cell_3755,0.058877665999999995
cell_3756,0.061346505
cell_3757,0.06111215
cell_3758,0.053300876
cell_3759,0.057112373
cell_3760,0.056496143
cell_3761,0.05479727
cell_3762,0.054822654000000005
cell_3763,0.051887895999999996
cell_3764,0.044763446
cell_3765,0.04298175
cell_3766,0.041265305
cell_3767,0.039540134
cell_3768,0.14730413
cell_3769,0.15761831
cell_3770,0.14903972
cell_3771,0.13953906
cell_3772,0.13296854
cell_3773,0.13531573
cell_3774,0.13772891
cell_3775,0.13288362
cell_3776,0.13540494
cell_3777,0.12793696
cell_3778,0.037112582000000005
cell_3779,0.033436626000000004
cell_3780,0.03383255
cell_3781,0.028689492
cell_3782,0.025804516
cell_3783,0.02473134
cell_3784,0.02272325
cell_3785,0.022815807
cell_3786,0.023751708
cell_3787,0.033163372
cell_3788,0.31623596
cell_3789,0.2818742
cell_3790,0.2575328
cell_3791,0.1912524
cell_3792,0.15996626
cell_3793,0.12955384
cell_3794,0.11118383
cell_3795,0.07167517
cell_3796,0.06375859
cell_3797,0.047949735
cell_3798,0.120108105
cell_3799,0.11788077
cell_3800,0.11471379999999999
cell_3801,0.112712055
cell_3802,0.11075348
cell_3803,0.11565289
cell_3804,0.12038592
cell_3805,0.11650657
cell_3806,0.123245664
cell_3807,0.122407846
cell_3808,0.0635134
cell_3809,0.054792948
cell_3810,0.06506566
cell_3811,0.05136485
cell_3812,0.05501519999999999
cell_3813,0.05483972
cell_3814,0.053332012000000005
cell_3815,0.053911198
cell_3816,0.054390263
cell_3817,0.053705353
cell_3818,0.0051684403
cell_3819,0.017775012
cell_3820,0.022586903
cell_3821,0.039062224
cell_3822,0.042199917
cell_3823,0.045480705999999996
cell_3824,0.038368106
cell_3825,0.041784085
cell_3826,0.043744713
cell_3827,0.04211544
cell_3828,0.06815157
cell_3829,0.06803662
cell_3830,0.06877941
cell_3831,0.069093205
cell_3832,0.07170227
cell_3833,0.07306357
cell_3834,0.07636466
cell_3835,0.07675006
cell_3836,0.08874558
cell_3837,0.08812423
cell_3838,0.036811505
cell_3839,0.028619327000000003
cell_3840,0.031672797999999995
cell_3841,0.03127158
cell_3842,0.034353826000000004
cell_3843,0.037788108
cell_3844,0.038714882
cell_3845,0.0350089
cell_3846,0.050298393
cell_3847,0.06456673
cell_3848,0.051006977
cell_3849,0.12908867
cell_3850,0.13123588
cell_3851,0.13010940000000001
cell_3852,0.12950827
cell_3853,0.11864386
cell_3854,0.12357873
cell_3855,0.11670077
cell_3856,0.118838415
cell_3857,0.12654142
cell_3858,0.12335751
cell_3859,0.06296617
cell_3860,0.058833435
cell_3861,0.047315027999999995
cell_3862,0.031970136
cell_3863,0.022288702
cell_3864,0.019593088
cell_3865,0.012626938999999998
cell_3866,0.015445138999999998
cell_3867,0.017560054
cell_3868,0.026785233999999998
cell_3869,0.03930953
cell_3870,0.019833531
cell_3871,0.020331178000000002
cell_3872,0.026264835
cell_3873,0.033186264
cell_3874,0.030764895
cell_3875,0.03972751
cell_3876,0.037318338
cell_3877,0.063411884
cell_3878,0.08597759
cell_3879,0.05672051400000001
cell_3880,0.07508015
cell_3881,0.08460319999999999
cell_3882,0.089500725
cell_3883,0.09108152
cell_3884,0.09166255599999999
cell_3885,0.11359803
cell_3886,0.11810333
cell_3887,0.12730639
cell_3888,0.1317718
cell_3889,0.45193964
cell_3890,0.45949309999999993
cell_3891,0.48881873
cell_3892,0.54175764
cell_3893,0.5873605
cell_3894,0.6079734
cell_3895,0.7176708
cell_3896,0.7085315
cell_3897,0.76570296
cell_3898,0.6946473000000001
cell_3899,0.07295829
cell_3900,0.07204809
cell_3901,0.07571838
cell_3902,0.07750499999999999
cell_3903,0.08059247
cell_3904,0.096112035
cell_3905,0.09620963
cell_3906,0.10226801
cell_3907,0.10105651
cell_3908,0.10556692
cell_3909,0.10864205
cell_3910,0.11974145
cell_3911,0.11619007
cell_3912,0.11374655
cell_3913,0.12103295
cell_3914,0.11961118
cell_3915,0.12061435
cell_3916,0.12294772
cell_3917,0.13669823
cell_3918,0.12279563
cell_3919,0.12478101
cell_3920,0.12267339999999999
cell_3921,0.11880108
cell_3922,0.088081874
cell_3923,0.07376677
cell_3924,0.053766344
cell_3925,0.056841288
cell_3926,0.034137897
cell_3927,0.019332653
cell_3928,0.01562006
cell_3929,0.10867849
cell_3930,0.11467147
cell_3931,0.10304253
cell_3932,0.104065016
cell_3933,0.09469256599999999
cell_3934,0.09244218
cell_3935,0.088936575
cell_3936,0.08718367
cell_3937,0.08511422
cell_3938,0.08392558
cell_3939,0.03380103
cell_3940,0.029360687000000003
cell_3941,0.034906812
cell_3942,0.040495854
cell_3943,0.03826441
cell_3944,0.037515032999999996
cell_3945,0.036323852999999996
cell_3946,0.03631603
cell_3947,0.039129946
cell_3948,0.04077158
cell_3949,0.036754052999999995
cell_3950,0.12400335
cell_3951,0.12821484
cell_3952,0.1307031
cell_3953,0.12585
cell_3954,0.12979348
cell_3955,0.124574974
cell_3956,0.12911336
cell_3957,0.12438239
cell_3958,0.14088468
cell_3959,0.13779558
cell_3960,0.12399474
cell_3961,0.124234624
cell_3962,0.107542746
cell_3963,0.09508748
cell_3964,0.09809008
cell_3965,0.073004775
cell_3966,0.06881877
cell_3967,0.061252512
cell_3968,0.045573216
cell_3969,0.040813085
cell_3970,0.070600994
cell_3971,0.0688996
cell_3972,0.06629543
cell_3973,0.06271125400000001
cell_3974,0.058272682
cell_3975,0.055244982000000005
cell_3976,0.054129206
cell_3977,0.05386131
cell_3978,0.054335947999999995
cell_3979,0.053336587000000005
cell_3980,0.016632433999999998
cell_3981,0.021031937999999997
cell_3982,0.023815684
cell_3983,0.02586249
cell_3984,0.028196435
cell_3985,0.028759426
cell_3986,0.03049578
cell_3987,0.033921997999999995
cell_3988,0.039657585
cell_3989,0.04504588
cell_3990,0.011452366
cell_3991,0.024516822999999997
cell_3992,0.036990255
cell_3993,0.060531615999999996
cell_3994,0.063999675
cell_3995,0.06775027
cell_3996,0.07496109599999999
cell_3997,0.08329365400000001
cell_3998,0.097462066
cell_3999,0.10432367
cell_4000,0.08057838
cell_4001,0.07510594
cell_4002,0.061806895
cell_4003,0.03069291
cell_4004,0.026338808
cell_4005,0.020050358
cell_4006,0.024089405
cell_4007,0.020238431
cell_4008,0.021969533
cell_4009,0.02145554
cell_4010,0.08657816
cell_4011,0.08908079599999999
cell_4012,0.09040255
cell_4013,0.085672565
cell_4014,0.08525656
cell_4015,0.08745507
cell_4016,0.08328655
cell_4017,0.081603885
cell_4018,0.08857067
cell_4019,0.08769133
cell_4020,0.07037887
cell_4021,0.07145072
cell_4022,0.07562519999999999
cell_4023,0.07974123
cell_4024,0.091043584
cell_4025,0.10045072
cell_4026,0.10450562
cell_4027,0.13075396
cell_4028,0.14904160000000002
cell_4029,0.15029244
cell_4030,0.10942472
cell_4031,0.10432464
cell_4032,0.09635755
cell_4033,0.09444928
cell_4034,0.097350776
cell_4035,0.10037989
cell_4036,0.09817889
cell_4037,0.10259752
cell_4038,0.10414369
cell_4039,0.10816973
cell_4040,0.13268867
cell_4041,0.13696638
cell_4042,0.12727472
cell_4043,0.11584561
cell_4044,0.11237639999999999
cell_4045,0.11259434
cell_4046,0.103258885
cell_4047,0.0937562
cell_4048,0.08995941
cell_4049,0.09013716
cell_4050,0.08423604
cell_4051,0.089314565
cell_4052,0.07458269
cell_4053,0.07330336400000001
cell_4054,0.057532772
cell_4055,0.059313375999999994
cell_4056,0.06367395
cell_4057,0.07736865
cell_4058,0.08788734
cell_4059,0.08568989
cell_4060,0.08794869999999999
cell_4061,0.13791114
cell_4062,0.13613975
cell_4063,0.1295965
cell_4064,0.12116745
cell_4065,0.11083951
cell_4066,0.09551632
cell_4067,0.09891414
cell_4068,0.08699041
cell_4069,0.071330056
cell_4070,0.07656578
cell_4071,0.05278449
cell_4072,0.051611304000000004
cell_4073,0.044168032999999995
cell_4074,0.037688103
cell_4075,0.07159147
cell_4076,0.07584191
cell_4077,0.08902823
cell_4078,0.10050518
cell_4079,0.117160805
cell_4080,0.12088896
cell_4081,0.39291865
cell_4082,0.40212919999999996
cell_4083,0.18211962
cell_4084,0.15154904
cell_4085,0.11655492
cell_4086,0.10706312
cell_4087,0.09715997400000001
cell_4088,0.07837786
cell_4089,0.06585634
cell_4090,0.057296265
cell_4091,0.034054104
cell_4092,0.03671683
cell_4093,0.03757165
cell_4094,0.039560076
cell_4095,0.041419722
cell_4096,0.047514845
cell_4097,0.053266633
cell_4098,0.054097224000000006
cell_4099,0.05615602
cell_4100,0.05459401
cell_4101,0.07209889
cell_4102,0.06338921
cell_4103,0.058994085
cell_4104,0.051664412
cell_4105,0.04586685
cell_4106,0.02628661
cell_4107,0.019997472
cell_4108,0.018405907
cell_4109,0.018139632
cell_4110,0.019834714
cell_4111,0.11085591
cell_4112,0.105360895
cell_4113,0.11262863
cell_4114,0.1119955
cell_4115,0.11600272
cell_4116,0.11664456
cell_4117,0.119376324
cell_4118,0.11918088
cell_4119,0.13116093
cell_4120,0.1277316
cell_4121,0.0826097
cell_4122,0.08187484
cell_4123,0.07823597
cell_4124,0.070966825
cell_4125,0.06901552
cell_4126,0.05519009999999999
cell_4127,0.052763745
cell_4128,0.05852852
cell_4129,0.051794354
cell_4130,0.05771738
cell_4131,0.028944789
cell_4132,0.047969054000000004
cell_4133,0.051503103
cell_4134,0.07283773
cell_4135,0.086737774
cell_4136,0.092988364
cell_4137,0.106512144
cell_4138,0.11385142
cell_4139,0.11231819
cell_4140,0.10805601
cell_4141,0.15125866
cell_4142,0.15061212
cell_4143,0.14352804
cell_4144,0.1543351
cell_4145,0.15415384
cell_4146,0.15501377
cell_4147,0.15308343
cell_4148,0.16079244
cell_4149,0.1622283
cell_4150,0.16280812
cell_4151,0.15740594
cell_4152,0.06881929
cell_4153,0.07160769
cell_4154,0.07417753
cell_4155,0.07620527
cell_4156,0.08859937
cell_4157,0.0904308
cell_4158,0.0972745
cell_4159,0.097884394
cell_4160,0.09828945
cell_4161,0.10358634
cell_4162,0.08046432
cell_4163,0.08165642599999999
cell_4164,0.08223625
cell_4165,0.080757305
cell_4166,0.07947417
cell_4167,0.07825389
cell_4168,0.07626272
cell_4169,0.07643357
cell_4170,0.07723300000000001
cell_4171,0.0722933
cell_4172,0.013136992
cell_4173,0.023000706
cell_4174,0.019087778
cell_4175,0.021487217000000003
cell_4176,0.019904628
cell_4177,0.02598374
cell_4178,0.032638684
cell_4179,0.036231205
cell_4180,0.045593344
cell_4181,0.0732686
cell_4182,0.038595386
cell_4183,0.038865300000000005
cell_4184,0.040370416
cell_4185,0.041550636
cell_4186,0.042769957000000004
cell_4187,0.047398555999999994
cell_4188,0.04963921
cell_4189,0.05451565
cell_4190,0.057940423
cell_4191,0.066581145
cell_4192,0.02942278
cell_4193,0.028891115
cell_4194,0.035478994
cell_4195,0.048359342
cell_4196,0.053787377000000004
cell_4197,0.07680346
cell_4198,0.08138005
cell_4199,0.09330527
cell_4200,0.09715022
cell_4201,0.103573136
cell_4202,0.12564512
cell_4203,0.12187841
cell_4204,0.114022866
cell_4205,0.11659008
cell_4206,0.11029969
cell_4207,0.113160335
cell_4208,0.10153025
cell_4209,0.11045295
cell_4210,0.113609195
cell_4211,0.11649449999999999
cell_4212,0.069252014
cell_4213,0.06536669
cell_4214,0.06541373
cell_4215,0.06566726
cell_4216,0.066412285
cell_4217,0.05623393
cell_4218,0.06076443
cell_4219,0.06290349
cell_4220,0.059801307000000005
cell_4221,0.052484658
cell_4222,0.10869036
cell_4223,0.09934476
cell_4224,0.09317161
cell_4225,0.08966
cell_4226,0.08140114
cell_4227,0.0789699
cell_4228,0.07508032
cell_4229,0.06578624
cell_4230,0.063326605
cell_4231,0.060788262999999995
cell_4232,0.039598797000000005
cell_4233,0.02869198
cell_4234,0.017943176
cell_4235,0.009401062
cell_4236,0.04015585
cell_4237,0.052635804
cell_4238,0.06073654
cell_4239,0.07615552
cell_4240,0.088936895
cell_4241,0.105566256
cell_4242,0.11501148
cell_4243,0.09787322
cell_4244,0.103181444
cell_4245,0.09154185
cell_4246,0.048586257
cell_4247,0.05484056
cell_4248,0.047256622000000005
cell_4249,0.04677661
cell_4250,0.047569383
cell_4251,0.043649155999999995
cell_4252,0.043440305
cell_4253,0.13717629
cell_4254,0.12442539
